Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_stats_shooting,PKatt_stats_shooting,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,position_tokens,is_goalkeeper,is_defender,is_midfielder,is_forward,is_pure_midfielder,is_mixed_midfielder,Min_numeric,Age_numeric,TklW_per90,Int_per90,Fls_per90,Fld_per90,CrdY_per90,CrdR_per90,Crs_per90,Off_per90,meets_preferred_minutes
1252,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,29.0,1996.0,36,26,2247,25.0,3,1,4,3,0,0,3,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,1252,dk DEN,MF,eng Premier League,29.0,1996.0,25.0,3,29,8,27.6,1.16,0.32,0.1,0.38,0,0,1541,dk DEN,MF,eng Premier League,29.0,1996.0,36,2247,62,65.7,25.0,26,81.0,13,10,13.0,2,1.47,35,33,2,0.08,0.0,1252,dk DEN,MF,eng Premier League,29.0,1996.0,25.0,3,0,0,20,15,2,124,21,23,0,MF,False,False,True,False,True,False,2247,29.0,0.92,0.84,0.8,0.6,0.12,0.0,4.96,0.08,True
1199,Pablo Ibáñez,es ESP,MF,Alavés,es La Liga,26.0,1998.0,37,28,2236,24.8,1,1,2,1,0,0,7,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,1199,es ESP,MF,es La Liga,26.0,1998.0,24.8,1,47,13,27.7,1.89,0.52,0.02,0.08,0,0,1478,es ESP,MF,es La Liga,26.0,1998.0,37,2236,60,65.4,24.8,28,71.0,6,9,27.0,0,1.16,22,33,-11,-0.44,-0.37,1199,es ESP,MF,es La Liga,26.0,1998.0,24.8,7,0,0,38,66,3,38,21,37,0,MF,False,False,True,False,True,False,2236,26.0,1.4919354838709677,0.8467741935483871,1.532258064516129,2.661290322580645,0.282258064516129,0.0,1.532258064516129,0.12096774193548386,True
791,Éderson,br BRA,MF,Atalanta,it Serie A,26.0,1999.0,30,26,2230,24.8,2,1,3,1,1,1,3,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,791,br BRA,MF,it Serie A,26.0,1999.0,24.8,2,35,11,31.4,1.41,0.44,0.03,0.09,1,1,974,br BRA,MF,it Serie A,26.0,1999.0,30,2230,74,65.2,24.8,26,81.0,16,4,28.0,3,1.53,30,18,12,0.48,0.26,791,br BRA,MF,it Serie A,26.0,1999.0,24.8,3,0,0,34,40,2,12,28,35,0,MF,False,False,True,False,True,False,2230,26.0,1.411290322580645,1.129032258064516,1.3709677419354838,1.6129032258064515,0.12096774193548386,0.0,0.48387096774193544,0.08064516129032258,True
1036,Jon Gorrotxategi,es ESP,MF,Real Sociedad,es La Liga,23.0,2002.0,30,26,2210,24.6,1,3,4,1,0,0,7,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,1036,es ESP,MF,es La Liga,23.0,2002.0,24.6,1,13,1,7.7,0.53,0.04,0.08,1.0,0,0,1285,es ESP,MF,es La Liga,23.0,2002.0,30,2210,74,64.6,24.6,26,80.0,15,4,30.0,2,1.2,36,39,-3,-0.12,-0.2,1036,es ESP,MF,es La Liga,23.0,2002.0,24.6,7,0,0,33,27,0,5,31,29,1,MF,False,False,True,False,True,False,2210,23.0,1.178861788617886,1.2601626016260161,1.3414634146341462,1.097560975609756,0.2845528455284553,0.0,0.2032520325203252,0.0,True
903,Youssouf Fofana,fr FRA,MF,Milan,it Serie A,26.0,1999.0,33,28,2203,24.5,2,3,5,2,0,0,4,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,903,fr FRA,MF,it Serie A,26.0,1999.0,24.5,2,45,18,40.0,1.84,0.74,0.04,0.11,0,0,1115,fr FRA,MF,it Serie A,26.0,1999.0,33,2203,67,64.4,24.5,28,73.0,8,5,29.0,3,1.88,37,21,16,0.65,0.51,903,fr FRA,MF,it Serie A,26.0,1999.0,24.5,4,0,0,21,16,0,10,19,19,0,MF,False,False,True,False,True,False,2203,26.0,0.7755102040816326,0.7755102040816326,0.8571428571428571,0.6530612244897959,0.16326530612244897,0.0,0.40816326530612246,0.0,True
2490,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28.0,1997.0,33,27,2187,24.3,5,4,9,5,0,0,6,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,2490,ch SUI,MF,es La Liga,28.0,1997.0,24.3,5,19,8,42.1,0.78,0.33,0.26,0.63,0,0,3109,ch SUI,MF,es La Liga,28.0,1997.0,33,2187,66,63.9,24.3,27,76.0,10,6,22.0,2,1.0,27,43,-16,-0.66,-0.8,2490,ch SUI,MF,es La Liga,28.0,1997.0,24.3,6,0,0,42,29,3,22,23,27,0,MF,False,False,True,False,True,False,2187,28.0,1.1111111111111112,0.9465020576131687,1.728395061728395,1.1934156378600822,0.24691358024691357,0.0,0.9053497942386831,0.12345679012345678,True
809,Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,25.0,2000.0,31,27,2186,24.3,5,3,8,5,0,0,1,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,809,nl NED,MF,it Serie A,25.0,2000.0,24.3,5,33,15,45.5,1.36,0.62,0.15,0.33,0,0,994,nl NED,MF,it Serie A,25.0,2000.0,31,2186,71,63.9,24.3,27,78.0,5,4,22.0,4,1.35,29,30,-1,-0.04,0.1,809,nl NED,MF,it Serie A,25.0,2000.0,24.3,1,0,0,22,19,3,32,18,27,0,MF,False,False,True,False,True,False,2186,25.0,1.1111111111111112,0.7407407407407407,0.9053497942386831,0.7818930041152263,0.0411522633744856,0.0,1.316872427983539,0.12345679012345678,True
1933,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,24.0,2000.0,29,25,2176,24.2,2,3,5,2,0,1,0,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,1933,de GER,MF,de Bundesliga,24.0,2000.0,24.2,2,33,7,21.2,1.36,0.29,0.06,0.29,0,1,2388,de GER,MF,de Bundesliga,24.0,2000.0,29,2176,75,71.1,24.2,25,83.0,8,4,23.0,0,2.31,51,28,23,0.95,-0.37,1933,de GER,MF,de Bundesliga,24.0,2000.0,24.2,0,0,0,28,22,2,7,25,23,0,MF,False,False,True,False,True,False,2176,24.0,0.9504132231404959,1.0330578512396695,1.15702479338843,0.9090909090909092,0.0,0.0,0.2892561983471075,0.08264462809917356,True
2368,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,27.0,1998.0,28,24,2174,24.2,9,1,10,6,3,3,2,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,2368,sn SEN,MF,eng Premier League,27.0,1998.0,24.2,9,48,21,43.8,1.99,0.87,0.13,0.29,3,3,2947,sn SEN,MF,eng Premier League,27.0,1998.0,28,2174,78,63.6,24.2,24,85.0,18,4,34.0,0,1.18,31,29,2,0.08,0.95,2368,sn SEN,MF,eng Premier League,27.0,1998.0,24.2,2,0,0,12,42,14,24,7,9,0,MF,False,False,True,False,True,False,2174,27.0,0.37190082644628103,0.2892561983471075,0.49586776859504134,1.7355371900826446,0.08264462809917356,0.0,0.9917355371900827,0.578512396694215,True
222,Valentín Barco,ar ARG,MF,Strasbourg,fr Ligue 1,21.0,2004.0,27,24,2168,24.1,2,4,6,2,0,0,5,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,222,ar ARG,MF,fr Ligue 1,21.0,2004.0,24.1,2,27,10,37.0,1.12,0.42,0.07,0.2,0,0,277,ar ARG,MF,fr Ligue 1,21.0,2004.0,27,2168,80,70.8,24.1,24,86.0,18,3,36.0,0,1.81,45,33,12,0.5,0.6,222,ar ARG,MF,fr Ligue 1,21.0,2004.0,24.1,5,1,0,24,61,2,103,14,33,0,MF,False,False,True,False,True,False,2168,21.0,1.3692946058091287,0.5809128630705394,0.9958506224066389,2.5311203319502074,0.20746887966804978,0.04149377593360996,4.273858921161826,0.08298755186721991,True
1545,Pol Lozano,es ESP,MF,Espanyol,es La Liga,25.0,1999.0,33,28,2157,24.0,2,1,3,2,0,0,12,1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,1545,es ESP,MF,es La Liga,25.0,1999.0,24.0,2,17,5,29.4,0.71,0.21,0.12,0.4,0,0,1912,es ESP,MF,es La Liga,25.0,1999.0,33,2157,65,63.1,24.0,28,74.0,10,5,15.0,2,1.33,30,36,-6,-0.25,0.18,1545,es ESP,MF,es La Liga,25.0,1999.0,24.0,12,1,1,64,29,0,29,23,19,0,MF,False,False,True,False,True,False,2157,25.0,0.7916666666666666,0.9583333333333334,2.6666666666666665,1.2083333333333333,0.5,0.041666666666666664,1.2083333333333333,0.0,True
264,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,23.0,2002.0,27,26,2135,23.7,2,2,4,2,0,0,5,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,264,fr FRA,MF,fr Ligue 1,23.0,2002.0,23.7,2,33,14,42.4,1.39,0.59,0.06,0.14,0,0,328,fr FRA,MF,fr Ligue 1,23.0,2002.0,27,2135,79,69.8,23.7,26,81.0,11,1,30.0,0,1.22,17,32,-15,-0.63,-0.24,264,fr FRA,MF,fr Ligue 1,23.0,2002.0,23.7,5,0,0,29,29,2,42,32,43,0,MF,False,False,True,False,True,False,2135,23.0,1.8143459915611815,1.350210970464135,1.2236286919831223,1.2236286919831223,0.2109704641350211,0.0,1.7721518987341773,0.08438818565400844,True
1082,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,26.0,1999.0,30,26,2131,23.7,5,2,7,4,1,1,8,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1082,sn SEN,MF,es La Liga,26.0,1999.0,23.7,5,47,13,27.7,1.98,0.55,0.09,0.31,1,1,1340,sn SEN,MF,es La Liga,26.0,1999.0,30,2131,71,62.3,23.7,26,79.0,10,4,23.0,3,1.87,47,28,19,0.8,0.31,1082,sn SEN,MF,es La Liga,26.0,1999.0,23.7,8,0,0,35,54,2,14,35,22,0,MF,False,False,True,False,True,False,2131,26.0,0.9282700421940928,1.4767932489451476,1.4767932489451476,2.278481012658228,0.33755274261603374,0.0,0.5907172995780591,0.08438818565400844,True
1825,Samir El Mourabet,ma MAR,MF,Strasbourg,fr Ligue 1,19.0,2005.0,33,25,2128,23.6,1,2,3,1,0,0,4,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,1825,ma MAR,MF,fr Ligue 1,19.0,2005.0,23.6,1,12,1,8.3,0.51,0.04,0.08,1.0,0,0,2259,ma MAR,MF,fr Ligue 1,19.0,2005.0,33,2128,64,69.5,23.6,25,76.0,10,8,27.0,0,1.58,41,28,13,0.55,0.74,1825,ma MAR,MF,fr Ligue 1,19.0,2005.0,23.6,4,0,0,23,26,3,18,27,37,0,MF,False,False,True,False,True,False,2128,19.0,1.5677966101694913,1.1440677966101693,0.9745762711864406,1.1016949152542372,0.1694915254237288,0.0,0.7627118644067796,0.1271186440677966,True
178,Arthur Avom,cm CMR,MF,Lorient,fr Ligue 1,20.0,2004.0,31,22,2119,23.5,2,1,3,2,0,0,3,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,178,cm CMR,MF,fr Ligue 1,20.0,2004.0,23.5,2,21,6,28.6,0.89,0.25,0.1,0.33,0,0,218,cm CMR,MF,fr Ligue 1,20.0,2004.0,31,2119,68,69.2,23.5,22,87.0,17,9,23.0,1,1.29,30,31,-1,-0.04,0.15,178,cm CMR,MF,fr Ligue 1,20.0,2004.0,23.5,3,0,0,23,38,0,45,28,31,1,MF,False,False,True,False,True,False,2119,20.0,1.3191489361702127,1.1914893617021276,0.9787234042553191,1.6170212765957446,0.1276595744680851,0.0,1.9148936170212767,0.0,True
2723,Vitinha,pt POR,MF,Paris Saint-Germain,fr Ligue 1,25.0,2000.0,29,24,2119,23.5,1,7,8,1,0,0,2,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,2723,pt POR,MF,fr Ligue 1,25.0,2000.0,23.5,1,34,10,29.4,1.44,0.42,0.03,0.1,0,0,3399,pt POR,MF,fr Ligue 1,25.0,2000.0,29,2119,73,69.2,23.5,24,81.0,18,5,35.0,2,2.24,50,19,31,1.32,-0.02,2723,pt POR,MF,fr Ligue 1,25.0,2000.0,23.5,2,0,0,14,21,0,21,26,20,0,MF,False,False,True,False,True,False,2119,25.0,0.851063829787234,1.1063829787234043,0.5957446808510638,0.8936170212765957,0.0851063829787234,0.0,0.8936170212765957,0.0,True
1553,Florentino Luís,pt POR,MF,Burnley,eng Premier League,25.0,1999.0,31,25,2105,23.4,0,2,2,0,0,0,6,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,1553,pt POR,MF,eng Premier League,25.0,1999.0,23.4,0,13,2,15.4,0.56,0.09,0.0,0.0,0,0,1922,pt POR,MF,eng Premier League,25.0,1999.0,31,2105,68,61.5,23.4,25,79.0,9,6,20.0,4,0.52,20,45,-25,-1.07,-0.25,1553,pt POR,MF,eng Premier League,25.0,1999.0,23.4,6,0,0,40,8,1,11,40,49,0,MF,False,False,True,False,True,False,2105,25.0,2.094017094017094,1.7094017094017095,1.7094017094017095,0.3418803418803419,0.25641025641025644,0.0,0.47008547008547014,0.042735042735042736,True
2076,Pedri,es ESP,MF,Barcelona,es La Liga,22.0,2002.0,29,23,2104,23.4,2,9,11,2,0,0,2,1,0.47,,,,,,,,,,,,,,,,,,,,,,,,,2076,es ESP,MF,es La Liga,22.0,2002.0,23.4,2,21,10,47.6,0.9,0.43,0.1,0.2,0,0,2570,es ESP,MF,es La Liga,22.0,2002.0,29,2104,73,61.5,23.4,23,83.0,11,6,32.0,1,2.52,60,21,39,1.67,0.3,2076,es ESP,MF,es La Liga,22.0,2002.0,23.4,2,1,1,9,43,1,12,24,33,0,MF,False,False,True,False,True,False,2104,22.0,1.4102564102564104,1.0256410256410258,0.38461538461538464,1.8376068376068377,0.08547008547008547,0.042735042735042736,0.5128205128205129,0.042735042735042736,True
2439,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,22.0,2002.0,31,25,2099,23.3,4,6,10,4,0,0,2,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,2439,ar ARG,MF,es La Liga,22.0,2002.0,23.3,4,36,14,38.9,1.54,0.6,0.11,0.29,0,0,3045,ar ARG,MF,es La Liga,22.0,2002.0,31,2099,68,61.4,23.3,25,75.0,7,6,35.0,2,1.9,42,26,16,0.69,0.55,2439,ar ARG,MF,es La Liga,22.0,2002.0,23.3,2,0,0,21,40,7,48,20,25,0,MF,False,False,True,False,True,False,2099,22.0,1.0729613733905579,0.8583690987124464,0.9012875536480687,1.7167381974248928,0.08583690987124463,0.0,2.060085836909871,0.3004291845493562,True
897,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,25.0,2000.0,33,23,2086,23.2,7,5,12,7,0,0,4,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,897,eng ENG,MF,eng Premier League,25.0,2000.0,23.2,7,55,19,34.5,2.37,0.82,0.13,0.37,0,0,1109,eng ENG,MF,eng Premier League,25.0,2000.0,33,2086,63,61.0,23.2,23,83.0,13,10,17.0,3,2.0,53,19,34,1.47,0.93,897,eng ENG,MF,eng Premier League,25.0,2000.0,23.2,4,0,0,18,31,3,119,10,16,0,MF,False,False,True,False,True,False,2086,25.0,0.6896551724137931,0.4310344827586207,0.7758620689655172,1.3362068965517242,0.1724137931034483,0.0,5.129310344827586,0.12931034482758622,True
106,Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,28.0,1996.0,26,24,2083,23.1,12,2,14,4,8,8,6,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,106,de GER,MF,de Bundesliga,28.0,1996.0,23.1,12,54,22,40.7,2.33,0.95,0.07,0.18,8,8,132,de GER,MF,de Bundesliga,28.0,1996.0,26,2083,80,68.1,23.1,24,85.0,13,2,28.0,0,1.08,32,33,-1,-0.04,0.69,106,de GER,MF,de Bundesliga,28.0,1996.0,23.1,6,0,0,20,26,3,136,19,18,0,MF,False,False,True,False,True,False,2083,28.0,0.7792207792207791,0.8225108225108224,0.8658008658008658,1.1255411255411254,0.2597402597402597,0.0,5.887445887445887,0.12987012987012986,True
1627,Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,19.0,2005.0,27,26,2077,23.1,5,4,9,5,0,0,4,2,0.39,,,,,,,,,,,,,,,,,,,,,,,,,1627,ch SUI,MF,de Bundesliga,19.0,2005.0,23.1,5,51,13,25.5,2.21,0.56,0.1,0.38,0,0,2007,ch SUI,MF,de Bundesliga,19.0,2005.0,27,2077,77,67.9,23.1,26,78.0,8,1,45.0,1,1.37,36,36,0,0.0,0.55,1627,ch SUI,MF,de Bundesliga,19.0,2005.0,23.1,4,2,0,22,78,2,35,27,14,0,MF,False,False,True,False,True,False,2077,19.0,0.6060606060606061,1.1688311688311688,0.9523809523809523,3.3766233766233764,0.17316017316017315,0.08658008658008658,1.5151515151515151,0.08658008658008658,True
2349,Ibrahim Sangaré,ci CIV,MF,Nottingham Forest,eng Premier League,27.0,1997.0,28,25,2075,23.1,2,2,4,2,0,0,5,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2349,ci CIV,MF,eng Premier League,27.0,1997.0,23.1,2,16,5,31.3,0.69,0.22,0.13,0.4,0,0,2922,ci CIV,MF,eng Premier League,27.0,1997.0,28,2075,74,60.7,23.1,25,82.0,16,3,12.0,3,1.32,32,26,6,0.26,0.86,2349,ci CIV,MF,eng Premier League,27.0,1997.0,23.1,5,0,0,42,18,0,8,22,32,0,MF,False,False,True,False,True,False,2075,27.0,1.3852813852813852,0.9523809523809523,1.8181818181818181,0.7792207792207791,0.21645021645021645,0.0,0.3463203463203463,0.0,True
1891,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,22.0,2002.0,30,24,2073,23.0,5,2,7,5,0,0,2,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1891,de GER,MF,de Bundesliga,22.0,2002.0,23.0,5,32,8,25.0,1.39,0.35,0.16,0.63,0,0,2341,de GER,MF,de Bundesliga,22.0,2002.0,30,2073,69,67.7,23.0,24,82.0,13,6,17.0,0,1.27,27,37,-10,-0.43,-0.53,1891,de GER,MF,de Bundesliga,22.0,2002.0,23.0,2,2,0,29,20,3,129,12,30,0,MF,False,False,True,False,True,False,2073,22.0,1.3043478260869565,0.5217391304347826,1.2608695652173914,0.8695652173913043,0.08695652173913043,0.08695652173913043,5.608695652173913,0.13043478260869565,True
1989,Dani Olmo,es ESP,MF,Barcelona,es La Liga,27.0,1998.0,33,24,2067,23.0,7,8,15,7,0,0,1,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,1989,es ESP,MF,es La Liga,27.0,1998.0,23.0,7,70,21,30.0,3.05,0.91,0.1,0.33,0,0,2457,es ESP,MF,es La Liga,27.0,1998.0,33,2067,63,60.4,23.0,24,75.0,8,9,30.0,0,2.48,56,17,39,1.7,0.37,1989,es ESP,MF,es La Liga,27.0,1998.0,23.0,1,0,0,27,42,6,28,14,23,0,MF,False,False,True,False,True,False,2067,27.0,1.0,0.6086956521739131,1.173913043478261,1.826086956521739,0.043478260869565216,0.0,1.2173913043478262,0.2608695652173913,True
562,Santiago Colombatto,ar ARG,MF,Oviedo,es La Liga,28.0,1997.0,32,23,2064,22.9,0,1,1,0,0,0,6,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,562,ar ARG,MF,es La Liga,28.0,1997.0,22.9,0,15,2,13.3,0.65,0.09,0.0,0.0,0,0,695,ar ARG,MF,es La Liga,28.0,1997.0,32,2064,65,60.4,22.9,23,81.0,8,9,22.0,4,0.75,12,34,-22,-0.96,-0.16,562,ar ARG,MF,es La Liga,28.0,1997.0,22.9,6,0,0,44,41,1,67,14,22,0,MF,False,False,True,False,True,False,2064,28.0,0.9606986899563319,0.6113537117903931,1.9213973799126638,1.7903930131004369,0.26200873362445415,0.0,2.9257641921397384,0.04366812227074236,True
631,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,25.0,2000.0,33,24,2054,22.8,4,4,8,4,0,0,0,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,631,dk DEN,MF,eng Premier League,25.0,2000.0,22.8,4,29,11,37.9,1.27,0.48,0.14,0.36,0,0,780,dk DEN,MF,eng Premier League,25.0,2000.0,33,2054,62,60.1,22.8,24,78.0,9,9,21.0,2,1.42,37,32,5,0.22,0.35,631,dk DEN,MF,eng Premier League,25.0,2000.0,22.8,0,0,0,18,23,4,95,24,34,0,MF,False,False,True,False,True,False,2054,25.0,1.4912280701754386,1.0526315789473684,0.7894736842105263,1.0087719298245614,0.0,0.0,4.166666666666667,0.17543859649122806,True
581,Félix Correia,pt POR,MF,Lille,fr Ligue 1,24.0,2001.0,34,26,2053,22.8,4,5,9,4,0,0,2,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,581,pt POR,MF,fr Ligue 1,24.0,2001.0,22.8,4,37,8,21.6,1.62,0.35,0.11,0.5,0,0,719,pt POR,MF,fr Ligue 1,24.0,2001.0,34,2053,60,67.1,22.8,26,73.0,2,8,18.0,0,1.79,36,22,14,0.61,0.52,581,pt POR,MF,fr Ligue 1,24.0,2001.0,22.8,2,0,0,14,28,3,84,21,13,0,MF,False,False,True,False,True,False,2053,24.0,0.5701754385964912,0.9210526315789473,0.6140350877192983,1.2280701754385965,0.08771929824561403,0.0,3.6842105263157894,0.13157894736842105,True
1801,Diego Moreira,be BEL,MF,Strasbourg,fr Ligue 1,20.0,2004.0,27,23,2034,22.6,4,6,10,4,0,0,4,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1801,be BEL,MF,fr Ligue 1,20.0,2004.0,22.6,4,29,11,37.9,1.28,0.49,0.14,0.36,0,0,2232,be BEL,MF,fr Ligue 1,20.0,2004.0,27,2034,75,66.5,22.6,23,84.0,8,4,26.0,0,1.52,43,31,12,0.53,0.62,1801,be BEL,MF,fr Ligue 1,20.0,2004.0,22.6,4,0,0,17,27,8,89,20,25,0,MF,False,False,True,False,True,False,2034,20.0,1.1061946902654867,0.8849557522123893,0.7522123893805309,1.1946902654867255,0.17699115044247787,0.0,3.9380530973451324,0.35398230088495575,True
2239,Marc Roca,es ESP,MF,Real Betis,es La Liga,28.0,1996.0,29,23,2026,22.5,1,1,2,1,0,0,1,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,2239,es ESP,MF,es La Liga,28.0,1996.0,22.5,1,17,7,41.2,0.76,0.31,0.06,0.14,0,0,2783,es ESP,MF,es La Liga,28.0,1996.0,29,2026,70,59.2,22.5,23,82.0,17,6,24.0,6,1.69,36,30,6,0.27,-0.06,2239,es ESP,MF,es La Liga,28.0,1996.0,22.5,1,0,0,42,23,0,10,23,29,0,MF,False,False,True,False,True,False,2026,28.0,1.288888888888889,1.0222222222222221,1.8666666666666667,1.0222222222222221,0.044444444444444446,0.0,0.4444444444444444,0.0,True
1093,Arda Güler,tr TUR,MF,Real Madrid,es La Liga,20.0,2005.0,33,25,2014,22.4,4,9,13,4,0,0,1,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,1093,tr TUR,MF,es La Liga,20.0,2005.0,22.4,4,49,19,38.8,2.19,0.85,0.08,0.21,0,0,1353,tr TUR,MF,es La Liga,20.0,2005.0,33,2014,61,58.9,22.4,25,72.0,3,8,27.0,0,2.3,43,21,22,0.98,-0.3,1093,tr TUR,MF,es La Liga,20.0,2005.0,22.4,1,0,0,21,32,3,129,8,28,0,MF,False,False,True,False,True,False,2014,20.0,1.25,0.35714285714285715,0.9375000000000001,1.4285714285714286,0.044642857142857144,0.0,5.758928571428572,0.13392857142857142,True
486,Cesare Casadei,it ITA,MF,Torino,it Serie A,22.0,2003.0,33,19,1997,22.2,6,0,6,6,0,0,5,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,486,it ITA,MF,it Serie A,22.0,2003.0,22.2,6,35,17,48.6,1.58,0.77,0.17,0.35,0,0,592,it ITA,MF,it Serie A,22.0,2003.0,33,1997,61,58.4,22.2,19,84.0,15,14,28.0,4,1.18,28,36,-8,-0.36,0.34,486,it ITA,MF,it Serie A,22.0,2003.0,22.2,5,0,0,52,16,2,4,9,16,0,MF,False,False,True,False,True,False,1997,22.0,0.7207207207207208,0.40540540540540543,2.3423423423423424,0.7207207207207208,0.22522522522522523,0.0,0.1801801801801802,0.0900900900900901,True
669,Jessy Deminguet,fr FRA,MF,Metz,fr Ligue 1,27.0,1998.0,31,25,1995,22.2,2,0,2,2,0,0,4,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,669,fr FRA,MF,fr Ligue 1,27.0,1998.0,22.2,2,17,7,41.2,0.77,0.32,0.12,0.29,0,0,828,fr FRA,MF,fr Ligue 1,27.0,1998.0,31,1995,64,65.2,22.2,25,75.0,1,6,22.0,0,0.52,18,47,-29,-1.31,-0.04,669,fr FRA,MF,fr Ligue 1,27.0,1998.0,22.2,4,0,0,28,32,0,19,22,21,0,MF,False,False,True,False,True,False,1995,27.0,0.9459459459459459,0.990990990990991,1.2612612612612613,1.4414414414414416,0.1801801801801802,0.0,0.8558558558558559,0.0,True
79,Carles Aleñá,es ESP,MF,Alavés,es La Liga,27.0,1998.0,34,23,1989,22.1,0,4,4,0,0,0,5,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,79,es ESP,MF,es La Liga,27.0,1998.0,22.1,0,29,5,17.2,1.31,0.23,0.0,0.0,0,0,97,es ESP,MF,es La Liga,27.0,1998.0,34,1989,59,58.2,22.1,23,73.0,4,11,27.0,3,1.06,23,35,-12,-0.54,-0.54,79,es ESP,MF,es La Liga,27.0,1998.0,22.1,5,0,0,38,36,1,121,12,24,0,MF,False,False,True,False,True,False,1989,27.0,1.085972850678733,0.5429864253393665,1.7194570135746605,1.6289592760180995,0.2262443438914027,0.0,5.475113122171946,0.04524886877828054,True
2041,Igor Paixão,br BRA,MF,Marseille,fr Ligue 1,25.0,2000.0,30,22,1975,21.9,6,5,11,6,0,0,3,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2041,br BRA,MF,fr Ligue 1,25.0,2000.0,21.9,6,57,23,40.4,2.6,1.05,0.11,0.26,0,0,2524,br BRA,MF,fr Ligue 1,25.0,2000.0,30,1975,66,64.5,21.9,22,77.0,7,8,35.0,0,1.83,40,28,12,0.55,0.05,2041,br BRA,MF,fr Ligue 1,25.0,2000.0,21.9,3,0,0,21,34,9,57,17,12,0,MF,False,False,True,False,True,False,1975,25.0,0.5479452054794521,0.7762557077625571,0.9589041095890412,1.5525114155251143,0.13698630136986303,0.0,2.6027397260273974,0.4109589041095891,True
